msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
LEGIT_1863,recruiter,"💼 Hi Sanduni, John Keells Holdings team is still deciding. Hoping to come back to you this week.",0,,follow_up,Email,low,,,0,0,0,0
SCAM_1864,recruiter,"🚀 Hi, we are a Singapore-based digital marketing company looking for remote workers across Sri Lanka. The role involves simple daily tasks like rating products, following social media pages, and completing short surveys. Pay is LKR 2000 per completed task set, and most workers finish 5–8 sets per day. That means LKR 50000–64000 daily, paid directly to your bank account. No experience or qualifications needed — just a smartphone and 2 hours per day. We currently have 1,200+ workers in Sri Lanka already enrolled. If you're interested reply and I'll send you the registration link.",1,social_proof,initial_contact,LinkedIn,medium,medium,high_hourly,0,0,0,1
LEGIT_1865,manager,"hi dilini, ur start is this coming monday. collect laptop from reception 9am!",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1866,manager,"Dear Thilini, Sysco LABS offer letter is ready for your review. Base salary, EPF/ETF, and leave policy are on page 2. Reply to confirm acceptance.",0,,qualification,LinkedIn,medium,,,0,0,0,0
SCAM_1867,manager,📢 DeFi work from home — join capital USDT 500. ROI daily. 🙏,1,social_proof,payment_request,WhatsApp,medium,medium,crypto_recruiter,0,0,0,1
SCAM_1868,hr,payroll team needs ur bank details. account no + branch pls!,1,,document_request,Email,high,medium,bank_details,0,0,0,0
SCAM_1869,recruiter,Verification selfie needed: face + NIC card. Send to +94 77 300 2206.,1,social_proof,document_request,Email,medium,medium,selfie_id,0,0,0,1
SCAM_1870,attacker,Before your start date you must complete our mandatory induction training. Fee is LKR 10000 — covers materials and certification. Reimbursed after completing 3 months.,1,urgency,payment_request,WhatsApp,medium,medium,training_fee,1,0,0,0
SCAM_1871,attacker,"Hi, an important update regarding your Dubai placement. The Inland Revenue Department requires all Sri Lankans employed overseas to register for an overseas income tax identification number before salary disbursement can begin. Our agent is registered to process this on ur behalf for a fee of LKR 5000. The registration typically takes 3–5 working days and the number will be issued directly to you. Without this registration, your employer's finance team cannot set up the international salry transfer. Please confirm so we can initiate the process immediately.",1,urgency,payment_request,WhatsApp,medium,obvious,tax_registration,1,0,0,0
SCAM_1872,manager,"🚀 For biometric verification please send a selfie holding your NIC. Photo must be clear, front-facing, with both sides of the ID visible. Send to +94 77 770 2377.",1,social_proof,document_request,SMS,high,medium,selfie_id,0,0,0,1
LEGIT_1873,recruiter,"Hi Pasindu, we reviewed your counter-offer with the management. CodeGen International can go up to LKR 5000 with a 6-month early review. Would that work for you?",0,,follow_up,Email,low,,,0,0,0,0
LEGIT_1874,manager,"Hi Rukshila, can come up to LKR 10000. Is that ok?",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1875,hr,"Your Abu Dhabi visa application has progressed to the final stage. The embassy requires a processing charge of LKR 6000 for the visa endorsement and stamp. This is collected by their authorized representative — not by our office directly. Please note that missing this payment by 5pm today will forfeit your appointment slot and you will have to restart the process from the beginning, which takes an additional 4–6 weeks. Payment details: +94 76 160 1942. Kindly send receipt immediately after transfer.",1,urgency,urgency_pressure,WhatsApp,high,very subtle,visa_scam,1,0,0,0
SCAM_1876,recruiter,"💼 Hi, as part of our identity verification and compliance process, all candidates are required to submit a biometric enrollment photo before their offer is finalized. This involves taking a clear selfie while holding your National Identity Card — ensure both your face and both sides of the NIC are visible in the photo. This is processed by our verification partner and is a mandatory requirement imposed by our overseas client as part of their compliance framework. Please send the photo to +94 76 887 5369 and our HR team will acknowledge receipt within 30 minutes. Your data is handled under strict privacy protocols. 🔐",1,"social_proof,urgency",document_request,WhatsApp,high,very subtle,selfie_id,1,0,0,1
SCAM_1877,hr,Pay LKR 3500 now to lock ur place. Qatar job waiting.,1,urgency,payment_request,WhatsApp,medium,very subtle,direct_payment,1,0,0,0
SCAM_1878,hr,"For your Dubai salary to be transferred to Sri Lanka, a tax compliance number is mandatory. Our agent handles registration for LKR 3000. Very standard for overseas workers.",1,"social_proof,urgency",payment_request,Telegram,high,obvious,tax_registration,1,0,0,1
LEGIT_1879,manager,"hello ravi, menaka here from dun & bradstreet. saw your experience on a referral from our network — impressive. we have a senior finance executive opening. quick 15-minute intro call this week?",0,,initial_contact,LinkedIn,low,,,0,0,0,0
LEGIT_1880,manager,"Hi Chamara, we're really excited to have you joining Sysco LABS! Your start date of this coming Monday is confirmed. On your first day, please report to our Wattala office by 9:00 AM — just ask for Chamari at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1881,hr,"Hi Ashan, we're pleased to extend a formal offer for the QA Engineer position at KPMG Sri Lanka. Salry and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,qualification,SMS,medium,,,0,0,0,0
LEGIT_1882,hr,"Hi Roshan, salary thinala discussion update: the band for this role is LKR 6000–21000. We can position you at the top given ur experience.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1883,hr,"Hello Kasun, Carlos here from NDB Bank. Saw your experience on a referral from our network — impressive. We have a senior data engineer opening. Quick 15-minute intro call this week?",0,,initial_contact,LinkedIn,low,,,0,0,0,0
LEGIT_1884,recruiter,"✅ Hi Akash, apologies for the cold message — I know these can feel intrusive. I'm Banu from Nations Trust Bank's talent acquisition team. I came across your profile on a referral from our network and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a cloud engineer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right. 📩",0,,initial_contact,Telegram,low,,,0,0,0,0
SCAM_1885,attacker,data entry work from home. lkr 5000/day. send nic to register.,1,urgency,document_request,WhatsApp,medium,medium,data_entry_typing,1,0,0,0
SCAM_1886,manager,"🔔 Hi Kasun, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame. ✅",1,fomo,urgency_pressure,SMS,low,very subtle,subtle_pressure,0,1,0,0
LEGIT_1887,recruiter,"Hi Ashan, we're pleased to extend a formal offer for the Product Manager position at Arimac Lanka. Salary and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,offer_announcement,WhatsApp,medium,,,0,0,0,0
SCAM_1888,hr,Part-time typing job. Work from mobile or laptop. Pay LKR 1500 daily. Registr: send NIC copy to this number.,1,social_proof,document_request,Email,medium,obvious,data_entry_typing,0,0,0,1
LEGIT_1889,manager,"Hi Kasun, can come up to LKR 3500. Is that okkay?",0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1890,attacker,Your Kuwait placement requires a police clearance certficate. Fee is LKR 6000 through our authorized agent. Clearance usually takes 2 working days.,1,urgency,document_request,SMS,high,medium,background_check,1,0,0,0
SCAM_1891,recruiter,"Hi Rajesh, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the interview, submitted your documents, completed the background check. Your file is literally sitting at the Malaysia employer's desk. The only thing standing between you and this opportunity is the final administrative fee of LKR 4500. I understand it might feel like a lot right now, but consider what you stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,0,1,0
SCAM_1892,hr,"Hi, we are expanding our remote crypto trading team across Asia and are lookkaying for motivated individuals to join as portfolio assistants. The role involves executing predefined trading signals on Binance — no experience needed as you follow our analyst's instructions. The only requirement is an initial working capital deposit of USDT 500 on the platform. Our senior traders manage the strategy and your capital earns daily returns of 5–12%. Weekly withdrawals are available. we got over 800 active members earning consistently. Reply if you want more details and we'll walk you through the platform setup.",1,social_proof,payment_request,Email,high,very subtle,crypto_recruiter,0,0,0,1
