msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency
879,recruiter,"Hi [CANDIDATE_NAME], [RECRUITER_NAME] here from [AGENCY_NAME]. following up on the HR Manager role - the client wants to move fast. they liked ur profile and want to do a final call with the MD this week. this is a firm in Nawala, salary LKR 180,000 + benefits. no cost to u whatsoever. can u do Thursday 3pm?",0,0,0,0,0,0,none,interview,WhatsApp,2
880,hr,"Hi [CANDIDATE_NAME], congrats on completing the competency assessment! ur score was above our benchmark. we'd like to invite u to the next stage which is a structured interview with the HOD and a representative from HR. the interview will be at our [COMPANY_ADDRESS] office on [DATE]. no fees at any point. please confirm.",0,0,0,0,0,0,none,screening,Email,2
881,recruiter,"Dear [CANDIDATE_NAME], [COMPANY_NAME] is hiring a Mechanical Engineer for a 2-year contract in Oman. the employer is a reputed oil company. package: OMR [SALARY] + accommodation + transport + annual leave air ticket. medical by company. all recruitment costs borne by employer - no fees charged to candidate. interested pls send CV to [HR_EMAIL].",0,0,0,0,0,0,none,awareness,Email,2
882,hr,"Hi [CANDIDATE_NAME], this is to inform u dat ur salary will be slightly delayed this month to [DATE] instead of usual [DATE] due to system migration at our bank. we apologize for inconvenience. ur full salary LKR [SALARY] will be credited without any deduction on [DATE]. thank u for ur patience.",0,0,0,0,0,0,none,onboarding,Email,1
883,recruiter,"Hey [CANDIDATE_NAME], just a quick note to say the [COMPANY_NAME] team is really impressed with ur CV. they want to skip the initial screening and go straight to a technical interview with the Engineering Lead. quite rare dis happens lol. no fees obviously. does next Monday 10am work for u?",0,0,0,0,0,0,none,interview,WhatsApp,2
884,hr,"Dear [CANDIDATE_NAME], pls note dat ur performance bonus for Q3 [YEAR] amounts to LKR [AMOUNT]. this has been approved by management and will be credited to ur bank account on [DATE]. this is separate from ur regular salary. u don't need to do anything - just check ur account on dat date.",0,0,0,0,0,0,none,onboarding,Email,2
885,recruiter,"Hi [CANDIDATE_NAME], I'm [RECRUITER_NAME] from [COMPANY_NAME]. we have a walk-in interview day at our Gampaha branch for Admin and Operations roles on [DATE], 8.30am to noon. salary LKR 50,000-65,000. bring ur NIC and CV. no fees required, no registration. just come in. parking available. see u there.",0,0,0,0,0,0,none,awareness,WhatsApp,1
886,hr,"Dear [CANDIDATE_NAME], this serves as ur formal appointment letter for the role of [JOB_TITLE] at [COMPANY_NAME]. ur reporting date is [DATE]. ur monthly salary is LKR [SALARY]. ur probation period is 6 months. pls sign and return the duplicate to [HR_EMAIL] within 5 working days. all employment costs are borne by the company.",0,0,0,0,0,0,none,offer,Email,2
887,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] is looking for a Civil Engineer for a road project in Maldives. duration is 18 months. package: USD [SALARY] per month + accommodation, meals, transport. work permit and mobilisation by employer. NO fees from candidate side. if interested pls send CV with references to [HR_EMAIL] by [DATE].",0,0,0,0,0,0,none,awareness,Email,2
888,hr,"Hi [CANDIDATE_NAME], following ur successful final interview we r pleased to extend an offer for the Senior Executive - Finance role at [COMPANY_NAME]. ur monthly CTC is LKR [SALARY]. pls note this includes basic, variable pay and all allowances. pls confirm ur acceptance by replying to this message or calling [HR_PHONE]. no fees.",0,0,0,0,0,0,none,offer,WhatsApp,2
889,recruiter,"Hello [CANDIDATE_NAME], I saw ur LinkedIn profile and ur background in supply chain really stood out. [COMPANY_NAME] in Colombo 9 is looking for a Procurement Manager. salary LKR 150,000-175,000 + company car. process is 2 rounds only. no payment from u at any point. happy to share JD if u r open to a chat.",0,0,0,0,0,0,none,awareness,LinkedIn,1
890,hr,"Dear [CANDIDATE_NAME], ur reference check with [REFERENCE_NAME] at [CANDIDATE_PREV_COMPANY] has been completed. feedback was excellent. we r now preparing ur formal offer which will be emailed to [CANDIDATE_EMAIL] by end of day [DATE]. pls note no fees apply at this or any other stage of our process.",0,0,0,0,0,0,none,offer,Email,1
891,recruiter,"hi [CANDIDATE_NAME], [RECRUITER_NAME] here. just confirming ur interview tomorrow at [COMPANY_NAME] is still on. 10am at their Rajagiriya office. bring NIC and CV. parking is at back of the building. if need to cancel pls let me know asap so i can inform them. no fees ever. good luck!",0,0,0,0,0,0,none,interview,WhatsApp,2
892,hr,"Dear [CANDIDATE_NAME], ur online assessment results for d Management Trainee program at [COMPANY_NAME] have been reviewed. u scored 78% overall which is above our pass mark of 65%. we r happy to invite u to the Assessment Centre on [DATE]. u will receive a detailed schedule via [CANDIDATE_EMAIL]. no costs involved.",0,0,0,0,0,0,none,screening,Email,2
893,recruiter,"Hi [CANDIDATE_NAME], dis is to let u know dat the position of IT Manager at [COMPANY_NAME] has been filled internally. we want to sincerely thank u for ur time across 3 rounds of interviews. it was genuinely a tough decision. we would very much like to keep ur details for future opportunities at senior level.",0,0,0,0,0,0,none,interview,Email,1
894,hr,"Good morning [CANDIDATE_NAME], just a reminder that the job offer for [JOB_TITLE] at [COMPANY_NAME] needs to be accepted or declined by [DATE]. after dat date the offer will lapse automatically. pls read the attached terms carefully and sign page 4. return to [HR_EMAIL]. no fees required at any stage.",0,0,0,0,0,0,none,offer,Email,2
895,recruiter,"Hi [CANDIDATE_NAME], I'm reaching out from [COMPANY_NAME] about a Network Security Engineer role. ur CISSP and Cisco certs caught my eye. the role is hybrid - 3 days in office at our Colombo 2 headquarters, 2 days remote. salary LKR 280,000-320,000. we don't charge candidates anything. want to have a quick call?",0,0,0,0,0,0,none,awareness,LinkedIn,2
896,hr,"Dear [CANDIDATE_NAME], this is [COMPANY_NAME] payroll dept. we require ur updated bank account details to process ur salary from [MONTH] onwards as ur previous [BANK_NAME] account appears to have an issue. pls email ur new account number, branch, and bank to [HR_EMAIL] by [DATE]. no payment from ur end needed.",0,0,0,0,0,0,none,onboarding,Email,2
897,recruiter,hey [CANDIDATE_NAME]! quick msg - [COMPANY_NAME] wants to move fast on ur application for the Graphic Designer role. they liked ur portfolio a lot especially ur brand work. they want to do a paid design test - they'll pay LKR [AMOUNT] for ur time. dat's the normal process for creative roles here. no external fees.,0,0,0,0,0,0,none,screening,WhatsApp,2
898,hr,"Dear [CANDIDATE_NAME], ur contract amendment for the new [JOB_TITLE] role after internal promotion has been prepared. key changes: salary LKR [SALARY], department [DEPARTMENT], reporting to [MANAGER_NAME] effective [DATE]. pls review attached and return signed copy to HR by [DATE]. no costs to u.",0,0,0,0,0,0,none,offer,Email,2
899,recruiter,"Hi [CANDIDATE_NAME], [AGENCY_NAME] here. we have received ur CV for the Plant Manager role in Bangladesh. our client is a large garment factory in Dhaka. package: USD [SALARY] + housing allowance + annual flights to Colombo. work permit and all costs by employer. we don't charge candidates. reply if u r still looking.",0,0,0,0,0,0,none,screening,Email,1
900,hr,"Hi [CANDIDATE_NAME], the HR team at [COMPANY_NAME] here. we've just completed shortlisting for our Finance Executive vacancy and ur profile made the cut. we'd like to invite u for a telephone screening call on [DATE] at 11am. the call is about 20 minutes. can u confirm availability? no fees at any point.",0,0,0,0,0,0,none,screening,Email,2
901,recruiter,"Dear [CANDIDATE_NAME], we at [COMPANY_NAME] r pleased to inform u dat ur application for Operations Trainee has been shortlisted for next stage. this involves a group discussion and written test at our Moratuwa office on [DATE]. please report by 8.45am. bring NIC and CV. all expenses for the day including lunch r covered.",0,0,0,0,0,0,none,screening,Email,2
902,hr,"Hi [CANDIDATE_NAME], jus want to confirm dat we r now processing ur onboarding documents. we will need: 1. NIC copy 2. last payslip 3. educational certificates 4. bank account details for salary. pls email scanned copies to [HR_EMAIL] by [DATE]. no fees from ur end at any stage of employment.",0,0,0,0,0,0,none,onboarding,WhatsApp,2
903,recruiter,"Hello [CANDIDATE_NAME], [RECRUITER_NAME] from [COMPANY_NAME] here. I'm recruiting for a Head of Marketing role, Colombo based, LKR 300,000+. the CEO specifically asked me to reach out to u after seeing ur name at a recent industry event. this is confidential. happy to meet for a coffee chat if ur open. no fees of course.",0,0,0,0,0,0,none,awareness,LinkedIn,1
904,hr,"Dear [CANDIDATE_NAME], as part of ur onboarding pls complete the employee declaration form attached and return it to [HR_EMAIL] with copies of ur academic certificates. also pls note dat ur salary will be pro-rated for [MONTH] as ur start date is [DATE]. full salary processing from [MONTH]. no payment needed from ur side.",0,0,0,0,0,0,none,onboarding,Email,2
905,recruiter,"Hi [CANDIDATE_NAME], saw ur profile on ikman.lk. are u still looking for work? we have opening for Cashier at our [COMPANY_NAME] supermarket in Kandy. salary LKR 35,000 + meal allowance. no experience needed - training given. if interested call [HR_PHONE] or walk in to our Peradeniya Road branch. no fees ever.",0,0,0,0,0,0,none,awareness,SMS,1
906,hr,Hi [CANDIDATE_NAME]! [COMPANY_NAME] HR here. just a heads up dat ur background verification report came back all clear. no issues found with ur educational or employment history. we r now finalizing ur start date. expect a formal communication from us within 2 working days. no fees at any stage.,0,0,0,0,0,0,none,offer,WhatsApp,1
907,recruiter,"Dear [CANDIDATE_NAME], greetings from [AGENCY_NAME]. we are recruiting Engineers for a 2-year assignment in Saudi Arabia for a major refinery expansion project. roles: Mechanical, Piping, Instrumentation. packages range USD [SALARY]-[SALARY] + full expat benefits. employer bears ALL recruitment costs. interested candidates email CV to [HR_EMAIL] before [DATE].",0,0,0,0,0,0,none,awareness,Email,2
908,hr,"Hi [CANDIDATE_NAME], dis is [HR_OFFICER_NAME] from [COMPANY_NAME]. ur loan deduction of LKR [AMOUNT] per month for the staff housing loan facility will commence from ur [MONTH] payroll. the total loan amount is LKR [AMOUNT] over 36 months as per ur signed agreement. no additional charges apply as per company loan policy.",0,0,0,0,0,0,none,onboarding,Email,1
909,recruiter,"hey [CANDIDATE_NAME], [RECRUITER_NAME] here - following up on the UX Designer role. the client said they loved ur case studies. they want to do one final 30-min informal chat with the product team this week. very chill - no presentation needed. just a culture fit chat. shall I set it up? no fees from ur end.",0,0,0,0,0,0,none,interview,WhatsApp,2
910,hr,"Dear [CANDIDATE_NAME], pls note dat [COMPANY_NAME] is an equal opportunity employer. ur appointment as [JOB_TITLE] is entirely based on merit. ur monthly salary of LKR [SALARY] will be processed through our [BANK_NAME] payroll system. no agency fees or placement fees r applicable. if u hv questions contact [HR_EMAIL].",0,0,0,0,0,0,none,offer,Email,1
911,recruiter,"Hi [CANDIDATE_NAME], [COMPANY_NAME] here - we posted a vacancy for a Sales Rep on topjobs.lk and ur profile matched. the role is based in Colombo covering western province. salary LKR 65,000 + commission + fuel. we do 2 interviews - phone screening then face-to-face. no fees to candidates. can u do a 15-min call tomorrow?",0,0,0,0,0,0,none,screening,Email,2
